Id,DateOfPrice,Value
id_3,01/23/2025 00:00:00,19.69
id_0,01/24/2025 00:00:00,16.86
id_1,01/24/2025 00:00:00,16.3
id_2,01/24/2025 00:00:00,13.54
id_3,01/24/2025 00:00:00,19.69
id_0,01/27/2025 00:00:00,16.76
id_1,01/27/2025 00:00:00,15.77
id_2,01/27/2025 00:00:00,13.54
id_3,01/27/2025 00:00:00,19.69
id_0,01/28/2025 00:00:00,16.64
id_1,01/28/2025 00:00:00,15.33
id_2,01/28/2025 00:00:00,13.71
id_3,01/28/2025 00:00:00,19.85
id_0,01/29/2025 00:00:00,16.36
id_1,01/29/2025 00:00:00,15.69
id_2,01/29/2025 00:00:00,13.85
id_3,01/29/2025 00:00:00,19.93
id_0,01/30/2025 00:00:00,16.09
id_1,01/30/2025 00:00:00,15.73
id_2,01/30/2025 00:00:00,13.71
id_3,01/30/2025 00:00:00,20.16
id_0,01/31/2025 00:00:00,16.21
id_1,01/31/2025 00:00:00,15.99
id_2,01/31/2025 00:00:00,13.42
id_3,01/31/2025 00:00:00,20.36
id_0,02/03/2025 00:00:00,16.7
id_1,02/03/2025 00:00:00,15.66
id_2,02/03/2025 00:00:00,13.43
id_3,02/03/2025 00:00:00,20.38
id_0,02/04/2025 00:00:00,16.85
id_1,02/04/2025 00:00:00,15.73
id_2,02/04/2025 00:00:00,13.24
id_3,02/04/2025 00:00:00,20.28
id_0,02/05/2025 00:00:00,16.48
id_1,02/05/2025 00:00:00,15.67
id_2,02/05/2025 00:00:00,13.71
id_3,02/05/2025 00:00:00,20.56
id_0,02/06/2025 00:00:00,15.86
id_1,02/06/2025 00:00:00,15.56
id_2,02/06/2025 00:00:00,13.68
id_3,02/06/2025 00:00:00,21
id_0,02/07/2025 00:00:00,16.24
id_1,02/07/2025 00:00:00,15.48
id_2,02/07/2025 00:00:00,13.85
id_3,02/07/2025 00:00:00,21
id_0,02/10/2025 00:00:00,16.44
id_1,02/10/2025 00:00:00,15.62
id_2,02/10/2025 00:00:00,13.09
id_3,02/10/2025 00:00:00,21.73
id_0,02/11/2025 00:00:00,16.76
id_1,02/11/2025 00:00:00,15.4
id_2,02/11/2025 00:00:00,13.23
id_3,02/11/2025 00:00:00,21.38
id_0,02/12/2025 00:00:00,16.51
id_1,02/12/2025 00:00:00,15.6
id_2,02/12/2025 00:00:00,13.53
id_3,02/12/2025 00:00:00,21.51
id_0,02/13/2025 00:00:00,16.77
id_1,02/13/2025 00:00:00,15.58
id_2,02/13/2025 00:00:00,13.27
id_3,02/13/2025 00:00:00,21.82
id_0,02/14/2025 00:00:00,17.02
id_1,02/14/2025 00:00:00,15.2
id_2,02/14/2025 00:00:00,13.59
id_3,02/14/2025 00:00:00,21.95
id_0,02/17/2025 00:00:00,16.82
id_1,02/17/2025 00:00:00,15.09
id_2,02/17/2025 00:00:00,13.51
id_3,02/17/2025 00:00:00,22.42
id_0,02/18/2025 00:00:00,16.33
id_1,02/18/2025 00:00:00,15.38
id_2,02/18/2025 00:00:00,12.97
id_3,02/18/2025 00:00:00,21.96
id_0,02/19/2025 00:00:00,16.4
id_1,02/19/2025 00:00:00,15.36
id_2,02/19/2025 00:00:00,13.06
id_3,02/19/2025 00:00:00,22.59
id_0,02/20/2025 00:00:00,16.68
id_1,02/20/2025 00:00:00,15.29
id_2,02/20/2025 00:00:00,13.16
id_3,02/20/2025 00:00:00,22.31
id_0,02/21/2025 00:00:00,16.71
id_1,02/21/2025 00:00:00,15.3
id_2,02/21/2025 00:00:00,13.08
id_3,02/21/2025 00:00:00,21.78
id_0,02/24/2025 00:00:00,15.81
id_1,02/24/2025 00:00:00,15.21
id_2,02/24/2025 00:00:00,13.01
id_3,02/24/2025 00:00:00,21.5
id_0,02/25/2025 00:00:00,14.94
id_1,02/25/2025 00:00:00,15.34
id_2,02/25/2025 00:00:00,12.92
id_3,02/25/2025 00:00:00,21.76
id_0,02/26/2025 00:00:00,15.75
id_1,02/26/2025 00:00:00,15.41
id_2,02/26/2025 00:00:00,12.7
id_3,02/26/2025 00:00:00,21.4
id_0,02/27/2025 00:00:00,15.93
id_1,02/27/2025 00:00:00,15.59
id_2,02/27/2025 00:00:00,12.24
id_3,02/27/2025 00:00:00,21.7
id_0,02/28/2025 00:00:00,15.6
id_1,02/28/2025 00:00:00,15.6
id_2,02/28/2025 00:00:00,12.84
id_3,02/28/2025 00:00:00,21.55
id_0,03/03/2025 00:00:00,15.62
id_1,03/03/2025 00:00:00,15.76
id_2,03/03/2025 00:00:00,13.07
id_3,03/03/2025 00:00:00,21.67
id_0,03/04/2025 00:00:00,15.55
id_1,03/04/2025 00:00:00,15.5
id_2,03/04/2025 00:00:00,13.17
id_3,03/04/2025 00:00:00,21.69
id_0,03/05/2025 00:00:00,16.11
id_1,03/05/2025 00:00:00,15.23
id_2,03/05/2025 00:00:00,13.3
id_3,03/05/2025 00:00:00,21.63
id_0,03/06/2025 00:00:00,15.96
id_1,03/06/2025 00:00:00,15.25
id_2,03/06/2025 00:00:00,13.02
id_3,03/06/2025 00:00:00,21.83
id_0,03/07/2025 00:00:00,15.66
id_1,03/07/2025 00:00:00,15.05
id_2,03/07/2025 00:00:00,12.88
id_3,03/07/2025 00:00:00,21.65
id_0,03/10/2025 00:00:00,15.5
id_1,03/10/2025 00:00:00,15.06
id_2,03/10/2025 00:00:00,13.14
id_3,03/10/2025 00:00:00,22.21
id_0,03/11/2025 00:00:00,15.9
id_1,03/11/2025 00:00:00,15.22
id_2,03/11/2025 00:00:00,13.01
id_3,03/11/2025 00:00:00,21.57
id_0,03/12/2025 00:00:00,15.53
id_1,03/12/2025 00:00:00,15.3
id_2,03/12/2025 00:00:00,12.83
id_3,03/12/2025 00:00:00,21.71
id_0,03/13/2025 00:00:00,15.49
id_1,03/13/2025 00:00:00,15.2
id_2,03/13/2025 00:00:00,12.97
id_3,03/13/2025 00:00:00,22.16
id_0,03/14/2025 00:00:00,15.19
id_1,03/14/2025 00:00:00,15.64
id_2,03/14/2025 00:00:00,13.17
id_3,03/14/2025 00:00:00,22.38
id_0,03/17/2025 00:00:00,14.56
id_1,03/17/2025 00:00:00,15.89
id_2,03/17/2025 00:00:00,13.44
id_3,03/17/2025 00:00:00,22.85
id_0,03/18/2025 00:00:00,14.49
id_1,03/18/2025 00:00:00,15.63
id_2,03/18/2025 00:00:00,13.02
id_3,03/18/2025 00:00:00,22.37
id_0,03/19/2025 00:00:00,14.26
id_1,03/19/2025 00:00:00,15.83
id_2,03/19/2025 00:00:00,13.18
id_3,03/19/2025 00:00:00,22.94
id_0,03/20/2025 00:00:00,14.76
id_1,03/20/2025 00:00:00,16.34
id_2,03/20/2025 00:00:00,12.98
id_3,03/20/2025 00:00:00,23
id_0,03/21/2025 00:00:00,14.42
id_1,03/21/2025 00:00:00,16.43
id_2,03/21/2025 00:00:00,12.9
id_3,03/21/2025 00:00:00,23.47
id_0,03/24/2025 00:00:00,14.74
id_1,03/24/2025 00:00:00,16.86
id_2,03/24/2025 00:00:00,12.95
id_3,03/24/2025 00:00:00,24.01
id_0,03/25/2025 00:00:00,14.14
id_1,03/25/2025 00:00:00,16.21
id_2,03/25/2025 00:00:00,13.21
id_3,03/25/2025 00:00:00,24.63
id_0,03/26/2025 00:00:00,13.87
id_1,03/26/2025 00:00:00,16.55
id_2,03/26/2025 00:00:00,13.15
id_3,03/26/2025 00:00:00,24.5
id_0,03/27/2025 00:00:00,13.49
id_1,03/27/2025 00:00:00,16.34
id_2,03/27/2025 00:00:00,13.37
id_3,03/27/2025 00:00:00,25.01
id_0,03/28/2025 00:00:00,13.93
id_1,03/28/2025 00:00:00,15.58
id_2,03/28/2025 00:00:00,13.43
id_3,03/28/2025 00:00:00,25.23
id_0,03/31/2025 00:00:00,14.24
id_1,03/31/2025 00:00:00,15.46
id_2,03/31/2025 00:00:00,13.02
id_3,03/31/2025 00:00:00,25.27
id_0,04/01/2025 00:00:00,14.62
id_1,04/01/2025 00:00:00,15.3
id_2,04/01/2025 00:00:00,13.19
id_3,04/01/2025 00:00:00,24.97
id_0,04/02/2025 00:00:00,14.75
id_1,04/02/2025 00:00:00,15.01
id_2,04/02/2025 00:00:00,12.82
id_3,04/02/2025 00:00:00,24.69
id_0,04/03/2025 00:00:00,15.38
id_1,04/03/2025 00:00:00,15.22
id_2,04/03/2025 00:00:00,12.66
id_3,04/03/2025 00:00:00,24.61
id_0,04/04/2025 00:00:00,15.99
id_1,04/04/2025 00:00:00,14.81
id_2,04/04/2025 00:00:00,12.49
id_3,04/04/2025 00:00:00,24.43
id_0,04/07/2025 00:00:00,16.44
id_1,04/07/2025 00:00:00,14.99
id_2,04/07/2025 00:00:00,12.96
id_3,04/07/2025 00:00:00,24.78
id_0,04/08/2025 00:00:00,16.82
id_1,04/08/2025 00:00:00,14.81
id_2,04/08/2025 00:00:00,13.12
id_3,04/08/2025 00:00:00,24.86
id_0,04/09/2025 00:00:00,16.95
id_1,04/09/2025 00:00:00,15.13
id_2,04/09/2025 00:00:00,13.05
id_3,04/09/2025 00:00:00,24.79
id_0,04/10/2025 00:00:00,16.65
id_1,04/10/2025 00:00:00,14.67
id_2,04/10/2025 00:00:00,13.17
id_3,04/10/2025 00:00:00,25.88
id_0,04/11/2025 00:00:00,16.97
id_1,04/11/2025 00:00:00,14.9
id_2,04/11/2025 00:00:00,13.04
id_3,04/11/2025 00:00:00,25.86
id_0,04/14/2025 00:00:00,16.06
id_1,04/14/2025 00:00:00,15
id_2,04/14/2025 00:00:00,12.94
id_3,04/14/2025 00:00:00,26.32
id_0,04/15/2025 00:00:00,15.85
id_1,04/15/2025 00:00:00,14.87
id_2,04/15/2025 00:00:00,12.96
id_3,04/15/2025 00:00:00,26.77
id_0,04/16/2025 00:00:00,15.27
id_1,04/16/2025 00:00:00,14.83
id_2,04/16/2025 00:00:00,13.11
id_3,04/16/2025 00:00:00,26.31
id_0,04/17/2025 00:00:00,14.61
id_1,04/17/2025 00:00:00,14.64
id_2,04/17/2025 00:00:00,13.36
id_3,04/17/2025 00:00:00,26.58
id_0,04/22/2025 00:00:00,14.61
id_1,04/22/2025 00:00:00,14.42
id_2,04/22/2025 00:00:00,13.3
id_3,04/22/2025 00:00:00,25.99
id_0,04/23/2025 00:00:00,14.26
id_1,04/23/2025 00:00:00,14.4
id_2,04/23/2025 00:00:00,13.32
id_3,04/23/2025 00:00:00,26.34
id_0,04/24/2025 00:00:00,13.95
id_1,04/24/2025 00:00:00,14.7
id_2,04/24/2025 00:00:00,13.04
id_3,04/24/2025 00:00:00,26.95
id_0,04/25/2025 00:00:00,13.31
id_1,04/25/2025 00:00:00,14.34
id_2,04/25/2025 00:00:00,13.45
id_3,04/25/2025 00:00:00,27.37
id_0,04/28/2025 00:00:00,13.88
id_1,04/28/2025 00:00:00,14.36
id_2,04/28/2025 00:00:00,13.38
id_3,04/28/2025 00:00:00,27.71
id_0,04/29/2025 00:00:00,13.59
id_1,04/29/2025 00:00:00,14.37
id_2,04/29/2025 00:00:00,13.78
id_3,04/29/2025 00:00:00,27.62
id_0,04/30/2025 00:00:00,13.39
id_1,04/30/2025 00:00:00,14
id_2,04/30/2025 00:00:00,13.66
id_3,04/30/2025 00:00:00,26.93
id_0,05/01/2025 00:00:00,13.96
id_1,05/01/2025 00:00:00,14.18
id_2,05/01/2025 00:00:00,13.58
id_3,05/01/2025 00:00:00,26.34
id_0,05/02/2025 00:00:00,13.09
id_1,05/02/2025 00:00:00,13.79
id_2,05/02/2025 00:00:00,13.52
id_3,05/02/2025 00:00:00,26.51
id_0,05/05/2025 00:00:00,12.83
id_1,05/05/2025 00:00:00,13.31
id_2,05/05/2025 00:00:00,13.62
id_3,05/05/2025 00:00:00,26.41
id_0,05/06/2025 00:00:00,13.06
id_1,05/06/2025 00:00:00,13.16
id_2,05/06/2025 00:00:00,13.8
id_3,05/06/2025 00:00:00,26.86
id_0,05/07/2025 00:00:00,13.33
id_1,05/07/2025 00:00:00,13.48
id_2,05/07/2025 00:00:00,13.67
id_3,05/07/2025 00:00:00,26.18
id_0,05/08/2025 00:00:00,12.8
id_1,05/08/2025 00:00:00,13.54
id_2,05/08/2025 00:00:00,13.94
id_3,05/08/2025 00:00:00,25.32
id_0,05/09/2025 00:00:00,12.62
id_1,05/09/2025 00:00:00,13.53
id_2,05/09/2025 00:00:00,14.09
id_3,05/09/2025 00:00:00,25.62
id_0,05/12/2025 00:00:00,12.04
id_1,05/12/2025 00:00:00,13.57
id_2,05/12/2025 00:00:00,14.23
id_3,05/12/2025 00:00:00,25.16
id_0,05/13/2025 00:00:00,12.18
id_1,05/13/2025 00:00:00,13.38
id_2,05/13/2025 00:00:00,14.17
id_3,05/13/2025 00:00:00,24.83
id_0,05/14/2025 00:00:00,12.16
id_1,05/14/2025 00:00:00,13.07
id_2,05/14/2025 00:00:00,14.23
id_3,05/14/2025 00:00:00,25.31
id_0,05/15/2025 00:00:00,12.39
id_1,05/15/2025 00:00:00,12.98
id_2,05/15/2025 00:00:00,13.89
id_3,05/15/2025 00:00:00,25.2
id_0,05/16/2025 00:00:00,12.37
id_1,05/16/2025 00:00:00,13.12
id_2,05/16/2025 00:00:00,14.3
id_3,05/16/2025 00:00:00,25.11
id_0,05/19/2025 00:00:00,12.47
id_1,05/19/2025 00:00:00,13.22
id_2,05/19/2025 00:00:00,14.04
id_3,05/19/2025 00:00:00,24.99
id_0,05/20/2025 00:00:00,12
id_1,05/20/2025 00:00:00,13.01
id_2,05/20/2025 00:00:00,13.69
id_3,05/20/2025 00:00:00,25.3
id_0,05/21/2025 00:00:00,12.07
id_1,05/21/2025 00:00:00,12.74
id_2,05/21/2025 00:00:00,13.88
id_3,05/21/2025 00:00:00,25.26
id_0,05/22/2025 00:00:00,12.01
id_1,05/22/2025 00:00:00,12.42
id_2,05/22/2025 00:00:00,14.24
id_3,05/22/2025 00:00:00,25.64
id_0,05/23/2025 00:00:00,11.81
id_1,05/23/2025 00:00:00,12.49
id_2,05/23/2025 00:00:00,14.3
id_3,05/23/2025 00:00:00,25.79
id_0,05/26/2025 00:00:00,12.18
id_1,05/26/2025 00:00:00,12.77
id_2,05/26/2025 00:00:00,14.65
id_3,05/26/2025 00:00:00,26.7
id_0,05/27/2025 00:00:00,12.05
id_1,05/27/2025 00:00:00,12.61
id_2,05/27/2025 00:00:00,14.21
id_3,05/27/2025 00:00:00,27.01
id_0,05/28/2025 00:00:00,12.04
id_1,05/28/2025 00:00:00,12.63
id_2,05/28/2025 00:00:00,14.21
id_3,05/28/2025 00:00:00,26.89
id_0,05/29/2025 00:00:00,11.83
id_1,05/29/2025 00:00:00,12.61
id_2,05/29/2025 00:00:00,13.93
id_3,05/29/2025 00:00:00,27.3
id_0,05/30/2025 00:00:00,12.55
id_1,05/30/2025 00:00:00,13.05
id_2,05/30/2025 00:00:00,13.8
id_3,05/30/2025 00:00:00,26.12
id_0,06/02/2025 00:00:00,12.75
id_1,06/02/2025 00:00:00,12.95
id_2,06/02/2025 00:00:00,13.74
id_3,06/02/2025 00:00:00,25.55
id_0,06/03/2025 00:00:00,13.15
id_1,06/03/2025 00:00:00,12.84
id_2,06/03/2025 00:00:00,13.79
id_3,06/03/2025 00:00:00,24.82
id_0,06/04/2025 00:00:00,13.18
id_1,06/04/2025 00:00:00,12.75
id_2,06/04/2025 00:00:00,14.03
id_3,06/04/2025 00:00:00,25.35
id_0,06/05/2025 00:00:00,13.36
id_1,06/05/2025 00:00:00,13.1
id_2,06/05/2025 00:00:00,14.15
id_3,06/05/2025 00:00:00,24.87
id_0,06/06/2025 00:00:00,13.26
id_1,06/06/2025 00:00:00,13.02
id_2,06/06/2025 00:00:00,14.62
id_3,06/06/2025 00:00:00,25.32
id_0,06/09/2025 00:00:00,13.03
id_1,06/09/2025 00:00:00,12.97
id_2,06/09/2025 00:00:00,14.65
id_3,06/09/2025 00:00:00,24.76
id_0,06/10/2025 00:00:00,12.9
id_1,06/10/2025 00:00:00,12.76
id_2,06/10/2025 00:00:00,14.71
id_3,06/10/2025 00:00:00,25.02
id_0,06/11/2025 00:00:00,12.83
id_1,06/11/2025 00:00:00,12.94
id_2,06/11/2025 00:00:00,14.45
id_3,06/11/2025 00:00:00,24.5
id_0,06/12/2025 00:00:00,12.88
id_1,06/12/2025 00:00:00,12.94
id_2,06/12/2025 00:00:00,14.13
id_3,06/12/2025 00:00:00,24.2
id_0,06/13/2025 00:00:00,13.08
id_1,06/13/2025 00:00:00,13.09
id_2,06/13/2025 00:00:00,14.5
id_3,06/13/2025 00:00:00,23.83
id_0,06/16/2025 00:00:00,12.64
id_1,06/16/2025 00:00:00,12.98
id_2,06/16/2025 00:00:00,14.18
id_3,06/16/2025 00:00:00,23.6
id_0,06/17/2025 00:00:00,12.23
id_1,06/17/2025 00:00:00,12.8
id_2,06/17/2025 00:00:00,14.06
id_3,06/17/2025 00:00:00,23.92
id_0,06/18/2025 00:00:00,12.82
id_1,06/18/2025 00:00:00,13.17
id_2,06/18/2025 00:00:00,14.28
id_3,06/18/2025 00:00:00,24.1
id_0,06/19/2025 00:00:00,12.92
id_1,06/19/2025 00:00:00,13.3
id_2,06/19/2025 00:00:00,14.34
id_3,06/19/2025 00:00:00,24.16
id_0,06/20/2025 00:00:00,12.66
id_1,06/20/2025 00:00:00,13.35
id_2,06/20/2025 00:00:00,14.49
id_3,06/20/2025 00:00:00,24.83
id_0,06/23/2025 00:00:00,12.37
id_1,06/23/2025 00:00:00,13.25
id_2,06/23/2025 00:00:00,14.8
id_3,06/23/2025 00:00:00,25.33
id_0,06/24/2025 00:00:00,12.23
id_1,06/24/2025 00:00:00,12.89
id_2,06/24/2025 00:00:00,14.7
id_3,06/24/2025 00:00:00,25.41
id_0,06/25/2025 00:00:00,12.69
id_1,06/25/2025 00:00:00,12.87
id_2,06/25/2025 00:00:00,14.74
id_3,06/25/2025 00:00:00,25.31
id_0,06/26/2025 00:00:00,12.81
id_1,06/26/2025 00:00:00,12.43
id_2,06/26/2025 00:00:00,14.63
id_3,06/26/2025 00:00:00,24.46
id_0,06/27/2025 00:00:00,11.91
id_1,06/27/2025 00:00:00,12.37
id_2,06/27/2025 00:00:00,14.67
id_3,06/27/2025 00:00:00,24.48
id_0,06/30/2025 00:00:00,12.49
id_1,06/30/2025 00:00:00,12.41
id_2,06/30/2025 00:00:00,14.46
id_3,06/30/2025 00:00:00,23.96
id_0,07/01/2025 00:00:00,12.35
id_1,07/01/2025 00:00:00,12.32
id_2,07/01/2025 00:00:00,14.56
id_3,07/01/2025 00:00:00,24.82
id_0,07/02/2025 00:00:00,12.46
id_1,07/02/2025 00:00:00,12.28
id_2,07/02/2025 00:00:00,14.23
id_3,07/02/2025 00:00:00,24.79
id_0,07/03/2025 00:00:00,12.21
id_1,07/03/2025 00:00:00,12.35
id_2,07/03/2025 00:00:00,14.39
id_3,07/03/2025 00:00:00,25.04
id_0,07/04/2025 00:00:00,12.27
id_1,07/04/2025 00:00:00,12.82
id_2,07/04/2025 00:00:00,14.57
id_3,07/04/2025 00:00:00,24.93
id_0,07/07/2025 00:00:00,12.31
id_1,07/07/2025 00:00:00,12.95
id_2,07/07/2025 00:00:00,14.25
id_3,07/07/2025 00:00:00,25.14
id_0,07/08/2025 00:00:00,12.42
id_1,07/08/2025 00:00:00,12.91
id_2,07/08/2025 00:00:00,14.74
id_3,07/08/2025 00:00:00,25.17
id_0,07/09/2025 00:00:00,12.6
id_1,07/09/2025 00:00:00,13.17
id_2,07/09/2025 00:00:00,14.68
id_3,07/09/2025 00:00:00,25.37
id_0,07/10/2025 00:00:00,12.7
id_1,07/10/2025 00:00:00,13.44
id_2,07/10/2025 00:00:00,14.6
id_3,07/10/2025 00:00:00,25.14
id_0,07/11/2025 00:00:00,13.44
id_1,07/11/2025 00:00:00,13.64
id_2,07/11/2025 00:00:00,14.24
id_3,07/11/2025 00:00:00,25.57
id_0,07/14/2025 00:00:00,13.04
id_1,07/14/2025 00:00:00,13.96
id_2,07/14/2025 00:00:00,14.65
id_3,07/14/2025 00:00:00,25.69
id_0,07/15/2025 00:00:00,12.73
id_1,07/15/2025 00:00:00,13.82
id_2,07/15/2025 00:00:00,14.54
id_3,07/15/2025 00:00:00,25.77
id_0,07/16/2025 00:00:00,12.83
id_1,07/16/2025 00:00:00,13.71
id_2,07/16/2025 00:00:00,15.01
id_3,07/16/2025 00:00:00,26.42
id_0,07/17/2025 00:00:00,12.94
id_1,07/17/2025 00:00:00,13.75
id_2,07/17/2025 00:00:00,14.61
id_3,07/17/2025 00:00:00,26.86
id_0,07/18/2025 00:00:00,12.78
id_1,07/18/2025 00:00:00,13.24
id_2,07/18/2025 00:00:00,14.46
id_3,07/18/2025 00:00:00,27.25
id_0,07/21/2025 00:00:00,13.26
id_1,07/21/2025 00:00:00,13.46
id_2,07/21/2025 00:00:00,14.15
id_3,07/21/2025 00:00:00,27.35
id_0,07/22/2025 00:00:00,13.02
id_1,07/22/2025 00:00:00,13.48
id_2,07/22/2025 00:00:00,14.06
id_3,07/22/2025 00:00:00,28.21
id_0,07/23/2025 00:00:00,12.9
id_1,07/23/2025 00:00:00,13.48
id_2,07/23/2025 00:00:00,13.91
id_3,07/23/2025 00:00:00,28.63
id_0,07/24/2025 00:00:00,12.39
id_1,07/24/2025 00:00:00,13.33
id_2,07/24/2025 00:00:00,14.26
id_3,07/24/2025 00:00:00,28.47
id_0,07/25/2025 00:00:00,12.84
id_1,07/25/2025 00:00:00,13.52
id_2,07/25/2025 00:00:00,13.84
id_3,07/25/2025 00:00:00,27.99
id_0,07/28/2025 00:00:00,12.83
id_1,07/28/2025 00:00:00,13.5
id_2,07/28/2025 00:00:00,13.59
id_3,07/28/2025 00:00:00,27.78
id_0,07/29/2025 00:00:00,12.55
id_1,07/29/2025 00:00:00,13.66
id_2,07/29/2025 00:00:00,13.6
id_3,07/29/2025 00:00:00,27.64
id_0,07/30/2025 00:00:00,11.85
id_1,07/30/2025 00:00:00,13.39
id_2,07/30/2025 00:00:00,13.94
id_3,07/30/2025 00:00:00,28.01
id_0,07/31/2025 00:00:00,12.12
id_1,07/31/2025 00:00:00,13.08
id_2,07/31/2025 00:00:00,13.51
id_3,07/31/2025 00:00:00,28.06
id_0,08/01/2025 00:00:00,12.31
id_1,08/01/2025 00:00:00,12.67
id_2,08/01/2025 00:00:00,13.8
id_3,08/01/2025 00:00:00,27.85
id_0,08/04/2025 00:00:00,12.2
id_1,08/04/2025 00:00:00,12.35
id_2,08/04/2025 00:00:00,14.27
id_3,08/04/2025 00:00:00,28.52
id_0,08/05/2025 00:00:00,12.83
id_1,08/05/2025 00:00:00,12.58
id_2,08/05/2025 00:00:00,14.13
id_3,08/05/2025 00:00:00,28.31
id_0,08/06/2025 00:00:00,12.31
id_1,08/06/2025 00:00:00,12.61
id_2,08/06/2025 00:00:00,14.41
id_3,08/06/2025 00:00:00,28.12
id_0,08/07/2025 00:00:00,12.21
id_1,08/07/2025 00:00:00,12.54
id_2,08/07/2025 00:00:00,14.38
id_3,08/07/2025 00:00:00,27.84
id_0,08/08/2025 00:00:00,12
id_1,08/08/2025 00:00:00,12.28
id_2,08/08/2025 00:00:00,14.33
id_3,08/08/2025 00:00:00,28.21
id_0,08/11/2025 00:00:00,12.14
id_1,08/11/2025 00:00:00,12.25
id_2,08/11/2025 00:00:00,14.29
id_3,08/11/2025 00:00:00,27.98
id_0,08/12/2025 00:00:00,12.23
id_1,08/12/2025 00:00:00,12.32
id_2,08/12/2025 00:00:00,14.69
id_3,08/12/2025 00:00:00,27.9
id_0,08/13/2025 00:00:00,12.63
id_1,08/13/2025 00:00:00,12.84
id_2,08/13/2025 00:00:00,14.25
id_3,08/13/2025 00:00:00,28.19
id_0,08/14/2025 00:00:00,12.47
id_1,08/14/2025 00:00:00,13.76
id_2,08/14/2025 00:00:00,13.95
id_3,08/14/2025 00:00:00,28.32
id_0,08/15/2025 00:00:00,13.13
id_1,08/15/2025 00:00:00,13.93
id_2,08/15/2025 00:00:00,14.01
id_3,08/15/2025 00:00:00,28.78
id_0,08/18/2025 00:00:00,13.34
id_1,08/18/2025 00:00:00,13.86
id_2,08/18/2025 00:00:00,13.62
id_3,08/18/2025 00:00:00,28.45
id_0,08/19/2025 00:00:00,13.52
id_1,08/19/2025 00:00:00,13.75
id_2,08/19/2025 00:00:00,13.66
id_3,08/19/2025 00:00:00,28.11
id_0,08/20/2025 00:00:00,13.4
id_1,08/20/2025 00:00:00,14.16
id_2,08/20/2025 00:00:00,13.62
id_3,08/20/2025 00:00:00,29.34
id_0,08/21/2025 00:00:00,13.36
id_1,08/21/2025 00:00:00,14.54
id_2,08/21/2025 00:00:00,13.79
id_3,08/21/2025 00:00:00,28.91
id_0,08/22/2025 00:00:00,13.22
id_1,08/22/2025 00:00:00,14.54
id_2,08/22/2025 00:00:00,13.46
id_3,08/22/2025 00:00:00,28.19
id_0,08/25/2025 00:00:00,13.09
id_1,08/25/2025 00:00:00,14.43
id_2,08/25/2025 00:00:00,13.83
id_3,08/25/2025 00:00:00,28.42
id_0,08/26/2025 00:00:00,13.15
id_1,08/26/2025 00:00:00,14.09
id_2,08/26/2025 00:00:00,13.93
id_3,08/26/2025 00:00:00,28.38
id_0,08/27/2025 00:00:00,12.72
id_1,08/27/2025 00:00:00,13.49
id_2,08/27/2025 00:00:00,14.03
id_3,08/27/2025 00:00:00,28.35
id_0,08/28/2025 00:00:00,12.83
id_1,08/28/2025 00:00:00,13.98
